[06/12/2012 22:15:00] /bat
[06/12/2012 22:15:02] /ghost
[06/12/2012 22:15:30] /c gran tower
[06/12/2012 22:16:12] /addskill [GOD] Yin, lvel 1
[31/12/2013 17:39:22] /a
[31/12/2013 17:39:22] /a
[31/12/2013 17:39:22] /a
[31/12/2013 17:45:59] /up
[31/12/2013 17:56:05] /cliport
[31/12/2013 18:02:30] /down
[31/12/2013 18:02:32] /a 1
[31/12/2013 18:13:51] /t
[31/12/2013 18:14:06] /goto hyena
[31/12/2013 18:14:10] /goto lion
[31/12/2013 18:14:15] /cliport
[31/12/2013 18:15:09] /t
[31/12/2013 18:15:14] /goto hydra
[31/12/2013 18:15:46] /cliport
[31/12/2013 18:26:14] /t
[02/01/2014 12:05:59] /goto thalas
[02/01/2014 12:06:24] /a 2
[02/01/2014 12:06:32] /a 2
[02/01/2014 12:06:44] /a 12
[02/01/2014 12:06:45] /a 12
[02/01/2014 12:06:46] /a 12
[02/01/2014 12:06:47] /a 12
[02/01/2014 12:06:54] /a 1
[02/01/2014 12:06:54] /a 1
[02/01/2014 12:06:55] /a 1
[02/01/2014 12:06:56] /a 1
[02/01/2014 12:06:56] /a 1
[02/01/2014 12:06:57] /a 1
[02/01/2014 12:06:57] /a 1
[02/01/2014 12:06:58] /a 1
[02/01/2014 12:07:05] /a 12
[02/01/2014 12:07:06] /a 13
[02/01/2014 12:07:06] /a 14
[02/01/2014 12:07:07] /a 15
[02/01/2014 12:07:08] /a 16
[02/01/2014 12:07:09] /a 17
[02/01/2014 12:07:11] /a 1
[02/01/2014 12:07:12] /a 1
[02/01/2014 12:07:12] /a 1
[02/01/2014 12:07:13] /a 1
[02/01/2014 12:07:13] /a 1
[02/01/2014 12:07:14] /a 1
[02/01/2014 12:07:14] /a 1
[03/01/2014 17:20:39] /t
[03/01/2014 17:20:45] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:46] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:47] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:48] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:49] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:50] /a 1
[03/01/2014 17:20:51] /a 1
[03/01/2014 17:20:51] /a 1
[03/01/2014 17:20:51] /a 1
[03/01/2014 17:20:51] /a 1
[03/01/2014 17:20:51] /a 1
[03/01/2014 17:20:52] /a 1
[03/01/2014 17:20:52] /a 1
[03/01/2014 17:20:53] /a 1
[03/01/2014 17:38:04] /i 1642
[03/01/2014 17:38:05] /i 1642
[03/01/2014 17:38:45] /i 2340
[03/01/2014 17:38:50] /i 2339
[03/01/2014 17:39:23] /i 2340
[03/01/2014 17:39:24] /i 2339
[03/01/2014 18:07:18] /goto thalas
[03/01/2014 18:07:37] /goto thalas
[03/01/2014 18:07:38] /goto thalas
[03/01/2014 18:10:42] /i 2342
[03/01/2014 18:10:48] /r
[03/01/2014 18:10:49] /r
[03/01/2014 18:11:03] /i 2335
[03/01/2014 18:11:05] /i 2335
[03/01/2014 18:11:06] /i 2336
[03/01/2014 18:11:35] /i 1642
[03/01/2014 18:11:40] /i 2336
[03/01/2014 18:21:25] /a 1
[03/01/2014 18:21:25] /a 1
[03/01/2014 18:22:52] /r
[04/01/2014 16:24:12] /t
[04/01/2014 16:24:20] /goto frost dragon
[04/01/2014 16:25:01] /cliport
[04/01/2014 16:25:15] /a 1
[04/01/2014 16:26:03] /a 2
[04/01/2014 16:26:06] /up
[04/01/2014 16:26:07] /up
[04/01/2014 16:26:15] /a 2
[04/01/2014 16:26:17] /up
[04/01/2014 16:27:06] /a 1
[04/01/2014 16:27:48] /a 20
[04/01/2014 16:27:49] /a 20
[04/01/2014 16:27:49] /a 20
[04/01/2014 16:28:04] /a 1
[04/01/2014 16:35:58] /a 1
[04/01/2014 16:35:59] /a 1
[04/01/2014 16:36:02] /up
[04/01/2014 16:36:14] /goto ice with
[04/01/2014 16:36:26] /a 1
[04/01/2014 16:36:29] /up
[04/01/2014 16:36:34] /a 12
[04/01/2014 16:36:34] /a 12
[04/01/2014 16:36:35] /a 12
[04/01/2014 16:36:37] /a 12
[04/01/2014 16:36:37] /a 12
[04/01/2014 16:36:46] /a 1
[04/01/2014 16:37:01] /cliport
[04/01/2014 16:56:55] /a 20
[04/01/2014 17:03:31] /a 1
[04/01/2014 17:04:08] /a 1
[04/01/2014 17:04:25] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:33] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:34] /i 1746
[04/01/2014 17:04:35] /i 1746
[04/01/2014 17:04:35] /i 1746
[04/01/2014 17:04:35] /i 1746
[04/01/2014 17:04:36] /i 1746
[04/01/2014 17:06:51] /goto hydra
[04/01/2014 17:07:04] /i 1746
[04/01/2014 17:08:10] /goto frost dragon
[04/01/2014 17:08:16] /a down
[04/01/2014 17:08:18] /down
[04/01/2014 17:08:19] /down
[04/01/2014 17:08:21] /a 20
[04/01/2014 17:08:33] /a 1
[04/01/2014 17:12:21] /cliport
[04/01/2014 22:15:48] /goto frost dragon
[04/01/2014 22:15:51] /down
[04/01/2014 22:15:52] /down
[04/01/2014 22:15:55] /a 20
[04/01/2014 22:15:56] /a 20
[04/01/2014 22:15:57] /a 2
[04/01/2014 22:15:57] /a 2
[04/01/2014 22:15:58] /a 2
[04/01/2014 22:16:00] /a 5
[04/01/2014 22:16:06] /down
[04/01/2014 22:16:07] /down
[04/01/2014 22:16:08] /a 1
[04/01/2014 22:16:09] /a 1
[04/01/2014 22:16:10] /a 1
[04/01/2014 22:16:10] /a 1
[04/01/2014 22:16:10] /a 1
[04/01/2014 22:16:11] /a 1
[04/01/2014 22:16:11] /a 1
[04/01/2014 22:16:58] /goto frost dragon
[04/01/2014 22:56:56] /goto hydra
[04/01/2014 22:57:06] /goto gazer
[04/01/2014 22:57:12] /goto ganzer
[04/01/2014 22:57:17] /a 20
[04/01/2014 22:57:18] /a 20
[04/01/2014 22:57:54] /t
[04/01/2014 22:58:24] /i 2160
[04/01/2014 22:58:49] /goto bantid
[04/01/2014 22:58:59] /goto bandit
[04/01/2014 23:01:51] /t
[05/01/2014 15:44:21] /goto warlock
[05/01/2014 15:44:24] /t
[05/01/2014 15:44:35] /a 20
[05/01/2014 15:44:36] /a 20
[05/01/2014 15:44:36] /a 20
[05/01/2014 15:44:36] /a 20
[05/01/2014 15:44:37] /a 20
[05/01/2014 15:44:39] /a 20
[05/01/2014 15:44:40] /a 20
[05/01/2014 15:44:40] /a 20
[05/01/2014 15:44:40] /a 20
[05/01/2014 15:44:41] /a 20
[05/01/2014 15:44:41] /a 20
[05/01/2014 15:44:43] /a 20
[05/01/2014 15:44:44] /a 20
[05/01/2014 15:44:44] /a 20
[05/01/2014 15:44:45] /a 20
[05/01/2014 15:44:45] /a 20
[05/01/2014 15:44:47] /a 20
[05/01/2014 15:44:47] /a 20
[05/01/2014 15:44:48] /a 20
[05/01/2014 15:44:48] /a 20
[05/01/2014 15:44:49] /a 20
[05/01/2014 15:44:49] /a 20
[05/01/2014 15:45:54] /t
[05/01/2014 15:46:56] /goto giant spider
[05/01/2014 15:47:00] /t
[05/01/2014 15:47:05] /a 50
[05/01/2014 15:47:06] /a 50
[05/01/2014 15:47:06] /a 50
[05/01/2014 15:47:07] /a 50
[05/01/2014 15:47:07] /a 50
[05/01/2014 15:47:07] /a 50
[05/01/2014 15:47:08] /a 50
[05/01/2014 15:47:08] /a 50
[05/01/2014 15:47:09] /a 50
[05/01/2014 16:17:36] /cliport
[05/01/2014 16:20:36] /a 20
[05/01/2014 16:20:37] /a 20
[05/01/2014 16:20:37] /a 20
[05/01/2014 16:20:38] /a 20
[05/01/2014 16:20:39] /a 20
[05/01/2014 16:20:52] /t
[05/01/2014 16:25:06] /cliport
[05/01/2014 16:25:38] /a 20
[05/01/2014 16:25:39] /a 20
[05/01/2014 16:25:49] /a 1
[05/01/2014 16:26:04] /a 1
[05/01/2014 16:29:41] /up
[05/01/2014 16:29:41] /up
[05/01/2014 16:29:42] /up
[05/01/2014 16:29:44] /a 2
[05/01/2014 16:29:45] /a 2
[05/01/2014 16:29:45] /a 2
[05/01/2014 16:29:46] /a 2
[05/01/2014 16:29:47] /down
[05/01/2014 16:29:49] /a 2
[05/01/2014 16:29:49] /a 2
[05/01/2014 16:29:50] /down
[05/01/2014 16:29:51] /a 2
[06/01/2014 21:05:28] /goto frost dragon
[06/01/2014 21:05:33] /down
[06/01/2014 21:05:34] /down
[06/01/2014 21:05:36] /a 20
[06/01/2014 21:05:37] /a 20
[06/01/2014 21:05:58] /cliport
[07/01/2014 12:51:54] /t
[07/01/2014 12:55:47] /bat
[07/01/2014 12:55:57] /ghost
[07/01/2014 12:57:03] /t
[07/01/2014 12:57:05] /up
[07/01/2014 12:57:06] /up
[07/01/2014 12:57:06] /up
[07/01/2014 12:57:06] /up
[07/01/2014 12:57:07] /up
[07/01/2014 13:03:41] /ghost
[07/01/2014 13:03:48] /t
[07/01/2014 13:05:07] /bat
[07/01/2014 13:05:43] /attr group
[07/01/2014 13:05:46] /attr group 5
[07/01/2014 13:05:48] /r
[07/01/2014 13:06:04] /goto thalas
[07/01/2014 13:06:09] /a 1
[07/01/2014 13:06:11] /a 1
[07/01/2014 13:06:11] /a 1
[07/01/2014 13:06:11] /a 1
[07/01/2014 13:06:12] /a 1
[07/01/2014 13:06:12] /a 1
[07/01/2014 13:06:18] /a 20
[07/01/2014 13:06:20] /a 230
[07/01/2014 13:06:23] /a 20
[07/01/2014 13:06:25] /a 30
[07/01/2014 13:06:27] /a 3
[07/01/2014 13:06:27] /a 3
[07/01/2014 13:06:28] /a 3
[07/01/2014 13:06:35] /c Arkeiiro
[07/01/2014 13:07:41] /goto hydra
[07/01/2014 13:07:51] /c Arkeiiro
[07/01/2014 13:07:55] /c Arkeiiro
[07/01/2014 13:08:28] /c Arkeiiro
[07/01/2014 13:08:33] /c Arkeiiro
[07/01/2014 13:09:07] /c Arkeiiro
[07/01/2014 13:09:10] /c Arkeiiro
[07/01/2014 13:09:12] /c Arkeiiro
[07/01/2014 13:09:46] /c Arkeiiro
[07/01/2014 13:10:11] /cliport
[07/01/2014 13:10:54] /c Arkeiiro
[07/01/2014 13:12:32] /t
[07/01/2014 13:13:49] /addskill Flash Rex, lvl 1
[07/01/2014 13:13:50] /addskill Flash Rex, lvl 1
[07/01/2014 13:13:59] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:00] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:00] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:01] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:02] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:03] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:04] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:05] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:06] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:07] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:08] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:09] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:09] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:09] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:10] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:11] /addskill Flash Rex, lvl 1
[07/01/2014 13:14:18] /b lag no server
[07/01/2014 13:16:12] /up
[07/01/2014 13:16:15] /up
[07/01/2014 13:16:15] /up
[07/01/2014 13:16:17] /up
[07/01/2014 13:19:15] /t
[07/01/2014 13:19:52] /up
[07/01/2014 13:19:53] /up
[07/01/2014 13:19:54] /up
[07/01/2014 13:19:57] /up
[07/01/2014 13:20:34] /c flash rex
[07/01/2014 13:21:08] /attr group 4
[07/01/2014 13:21:10] /r
[07/01/2014 13:21:20] /ghost
[07/01/2014 13:23:35] /t
[07/01/2014 13:23:45] /up
[07/01/2014 13:23:45] /up
[07/01/2014 13:23:46] /up
[07/01/2014 13:23:47] /up
[07/01/2014 13:24:29] /t
[07/01/2014 13:25:00] /up
[07/01/2014 13:25:01] /up
[07/01/2014 13:25:02] /up
[07/01/2014 13:25:03] /up
[07/01/2014 13:31:59] /t
[07/01/2014 13:32:09] /up
[07/01/2014 13:32:09] /up
[07/01/2014 13:32:10] /up
[07/01/2014 13:32:11] /up
[07/01/2014 13:35:28] /attr group 6
[07/01/2014 13:35:29] /r
[07/01/2014 13:45:16] /t
[07/01/2014 13:45:32] /up
[07/01/2014 13:45:32] /up
[07/01/2014 13:45:33] /up
[07/01/2014 13:45:33] /up
[07/01/2014 13:53:56] /t
[07/01/2014 13:53:59] /t
[07/01/2014 13:54:01] /up
[07/01/2014 13:54:02] /up
[07/01/2014 13:54:02] /up
[07/01/2014 13:54:03] /up
[07/01/2014 13:56:11] /b server vaiii cair troka ip pra testfox.servegame.com
[07/01/2014 13:56:18] /b server vaiii cair troka ip pra testfox.servegame.com
[07/01/2014 13:56:20] /b server vaiii cair troka ip pra testfox.servegame.com
[07/01/2014 13:59:49] /ghost
[07/01/2014 13:59:52] /t
[07/01/2014 14:00:18] /goto gran tower
[07/01/2014 14:00:22] /a 1
[07/01/2014 14:00:22] /a 1
[07/01/2014 14:00:23] /a 1
[07/01/2014 14:00:26] /a 2
[07/01/2014 14:00:26] /a 2
[07/01/2014 14:00:27] /a 2
[07/01/2014 14:00:27] /a 2
[07/01/2014 14:00:27] /a 2
[07/01/2014 14:00:29] /a 2
[07/01/2014 14:00:29] /a 2
[07/01/2014 14:00:30] /a 2
[07/01/2014 14:00:30] /a 2
[07/01/2014 14:00:30] /a 2
[07/01/2014 14:00:31] /a 2
[07/01/2014 14:00:31] /a 2
[07/01/2014 14:00:32] /a 2
[07/01/2014 14:00:32] /a 2
[07/01/2014 14:00:33] /a 2
[07/01/2014 14:00:33] /a 2
[07/01/2014 14:00:34] /a 2
[07/01/2014 14:00:34] /a 2
[07/01/2014 14:00:35] /a 2
[07/01/2014 14:00:35] /a 2
[07/01/2014 14:00:35] /a 2
[07/01/2014 14:00:41] /a 2
[07/01/2014 14:00:42] /a 2
[07/01/2014 14:00:42] /a 2
[07/01/2014 14:00:52] /a 2
[07/01/2014 14:00:53] /a 2
[07/01/2014 14:00:54] /a 1
[07/01/2014 14:00:55] /a 2
[07/01/2014 14:00:57] /a 2
